year	state	FIPS	commodity	revenue
2006	CO	08123	Gas	410400.76
2006	CO	08123	Oil	75191.06
2006	CO	08123	Oil	774949.19
2006	CO	08123	Oil & Gas	-122.08
2006	CO	08125	Gas	557635.23
2006	ID	16011	Phosphate	480
2006	ID	16029	Phosphate	18222
2006	ID	16033	Phosphate	666
2006	ID	16057	Hardrock	900
2006	IL	17027	Oil	169751.55
2006	IL	17051	Oil & Gas	175
2006	IL	17051	Oil	871.28
2006	IL	17055	Oil	101222.07
2006	KS	20033	Gas	5119.65
2006	KS	20053	Gas	9620.21
2006	KS	20055	Oil & Gas	136.81
2006	KS	20055	Gas	147.81
2006	KS	20055	Gas	36.25
2006	KS	20055	Oil & Gas	3654.08
2006	KS	20055	Gas	264.81
2006	KS	20055	Gas	35365.89
2006	KS	20055	Gas	134445.84
2006	KS	20055	Gas	856278.01
2006	KS	20055	Oil	211207.51
2006	KS	20063	Oil	13601.23
2006	KS	20067	Oil & Gas	29.12
2006	KS	20067	Oil & Gas	-203.5
2006	KS	20067	Gas	6228
2006	KS	20067	Gas	14070.48
2006	KS	20067	Gas	19886.05
2006	KS	20075	Oil & Gas	112
2006	KS	20075	Gas	352.53
2006	KS	20075	Gas	909.9
2006	KS	20075	Gas	11978.08
2006	KS	20081	Gas	32.77
2006	KS	20081	Oil & Gas	37.95
2006	KS	20081	Gas	2861.7
2006	KS	20081	Gas	12836.59
2006	KS	20081	Gas	337165.29
2006	KS	20081	Oil	120010.03
2006	KS	20093	Oil & Gas	1226.92
2006	KS	20093	Oil & Gas	-15011.63
2006	KS	20093	Gas	210337.81
2006	KS	20093	Gas	520730.21
2006	KS	20093	Gas	1224980.24
2006	KS	20093	Oil	29007.53
2006	KS	20101	Oil	34677.42
2006	KS	20119	Gas	8387.28
2006	KS	20129	Oil & Gas	13223.75
2006	KS	20129	Oil & Gas	9911.27
2006	KS	20129	Gas	176540.68
2006	KS	20129	Gas	344978.45
2006	KS	20129	Gas	1043428.18
2006	KS	20129	Oil	695.85
2006	KS	20129	Oil	3513674.37
2006	KS	20175	Oil & Gas	10.27
2006	KS	20175	Oil & Gas	79.29
2006	KS	20175	Gas	7253.65
2006	KS	20175	Gas	24453.48
2006	KS	20175	Gas	84585.31
2006	KS	20175	Oil	-24.48
2006	KS	20175	Oil	1031.29
2006	KS	20175	Other	-57.39
2006	KS	20187	Oil & Gas	-825.23
2006	KS	20187	Gas	5710.85
2006	KS	20187	Gas	6554.5
2006	KS	20187	Gas	187.7
2006	KS	20189	Oil & Gas	36.54
2006	KS	20189	Oil & Gas	1433.71
2006	KS	20189	Gas	11428.2
2006	KS	20189	Gas	22556.15
2006	KS	20189	Gas	251978.27
2006	KS	20195	Oil	16379.88
2006	KY	21051	Gas	52005.43
2006	KY	21071	Gas	12494.04
2006	KY	21095	Coal	8033.88
2006	KY	21101	Oil	4606.36
2006	KY	21127	Gas	2173.52
2006	KY	21131	Coal	11966.12
2006	KY	21131	Oil & Gas	574.94
2006	KY	21131	Gas	36702.99
2006	KY	21131	Oil	1395.72
2006	KY	21147	Oil & Gas	2314.69
2006	KY	21147	Gas	784.24
2006	KY	21163	Oil & Gas	14671.69
2006	KY	21163	Gas	4428.24
2006	KY	21189	Gas	1214.97
2006	KY	21195	Oil & Gas	190.2
2006	KY	21195	Gas	22032.56
2006	KY	21235	Oil & Gas	2950.47
2006	KY	21235	Gas	49599.9
2006	LA	22011	Gas	-11.1
2006	LA	22011	Gas	-32.01
2006	LA	22011	Gas	101.24
2006	LA	22011	Oil	65.09
2006	LA	22013	Oil & Gas	518.78
2006	LA	22013	Gas	7870.27
2006	LA	22013	Gas	18113.56
2006	LA	22013	Oil	25.46
2006	LA	22015	Oil & Gas	-700000
2006	LA	22015	Gas	1172960.26
2006	LA	22015	Gas	10654853.53
2006	LA	22015	Gas	22793772.3
2006	LA	22015	Oil	549697.29
2006	LA	22015	Oil	627488.92
2006	LA	22017	Gas	1215.44
2006	LA	22017	Gas	72135.1
2006	LA	22017	Oil	249.55
2006	LA	22017	Oil	81002.34
2006	LA	22021	Gas	696.98
2006	LA	22023	Oil & Gas	-800
2006	LA	22023	Gas	407.98
2006	LA	22023	Gas	2342.97
2006	LA	22023	Oil	444.33
2006	LA	22027	Oil & Gas	3300
2006	LA	22027	Gas	56855.91
2006	LA	22027	Gas	136060.58
2006	LA	22027	Gas	34222.82
2006	LA	22027	Oil	105105.11
2006	LA	22027	Oil	577.58
2006	LA	22027	Oil	70838.46
2006	LA	22031	Gas	13267.6
2006	LA	22033	Oil & Gas	-14258.5
2006	LA	22033	Gas	71639.81
2006	LA	22033	Gas	0.03
2006	LA	22033	Oil	44660.73
2006	LA	22049	Gas	406.44
2006	LA	22051	Oil	95335.72
2006	LA	22057	Gas	-92.25
2006	LA	22057	Oil	6288.16
2006	LA	22059	Gas	18.31
2006	LA	22059	Oil	3067.61
2006	LA	22061	Gas	365.11
2006	LA	22061	Gas	805.24
2006	LA	22061	Gas	323.1
2006	LA	22061	Oil	94.36
2006	LA	22067	Gas	973.39
2006	LA	22073	Gas	542.58
2006	LA	22075	Oil & Gas	84.1
2006	LA	22075	Oil & Gas	-855
2006	LA	22075	Gas	-38.82
2006	LA	22075	Gas	64251.37
2006	LA	22075	Gas	813.46
2006	LA	22075	Oil	368.82
2006	LA	22075	Oil	113.37
2006	LA	22075	Oil	1286681.54
2006	LA	22079	Oil & Gas	15619.58
2006	LA	22079	Gas	-628.26
2006	LA	22079	Gas	-11129.6
2006	LA	22079	Gas	68584.8
2006	LA	22079	Oil	150876.45
2006	LA	22099	Gas	39286.33
2006	LA	22099	Oil	59.88
2006	LA	22099	Oil	69158.12
2006	LA	22109	Gas	351.78
2006	LA	22111	Gas	4531.22
2006	LA	22111	Oil	-102.54
2006	LA	22113	Gas	397.39
2006	LA	22113	Oil	10.77
2006	LA	22113	Oil	79119.58
2006	LA	22115	Oil & Gas	1961.18
2006	LA	22115	Oil & Gas	-330
2006	LA	22115	Gas	-4248.59
2006	LA	22115	Gas	-2781.62
2006	LA	22115	Gas	52609.68
2006	LA	22115	Oil	112077.42
2006	LA	22119	Oil & Gas	-1100
2006	LA	22119	Gas	4038.89
2006	LA	22119	Gas	36700.69
2006	LA	22119	Gas	13673.26
2006	LA	22119	Oil	2523.46
2006	LA	22119	Oil	20030.66
2006	LA	22127	Gas	54454.27
2006	LA	22127	Oil	13722.49
2006	LA	22719	Oil	0
2006	LA	22721	Oil	0.29
2006	LA	22721	Oil	0.33
2006	MD	24023	Oil & Gas	7159.59
2006	MI	26001	Gas	15322.39
2006	MI	26005	Oil	-105.51
2006	MI	26035	Oil & Gas	654.46
2006	MI	26035	Oil & Gas	3950
2006	MI	26035	Gas	82032.04
2006	MI	26035	Oil	12152.75
2006	MI	26039	Gas	16792.83
2006	MI	26039	Gas	35614.56
2006	MI	26055	Gas	9475.33
2006	MI	26079	Gas	11647.3
2006	MI	26079	Gas	19854.96
2006	MI	26079	Oil	59223.18
2006	MI	26085	Gas	14172.38
2006	MI	26085	Gas	197776.67
2006	MI	26085	Oil	2542.24
2006	MI	26119	Oil & Gas	-5710
2006	MI	26119	Gas	73492.44
2006	MI	26119	Gas	597606.13
2006	MI	26129	Gas	2781.44
2006	MI	26129	Gas	31930.13
2006	MI	26129	Oil	3347.21
2006	MI	26135	Oil & Gas	999
2006	MI	26135	Gas	66728.9
2006	MI	26135	Gas	999426.36
2006	MI	26135	Gas	17323.71
2006	MI	26135	Oil	90986.74
2006	MI	26137	Gas	15500.16
2006	MI	26143	Gas	-1901.6
2006	MI	26143	Gas	21362.38
2006	MI	26143	Oil	46485.28
2006	MN	27075	Copper	25654.85
2006	MN	27075	Hardrock	22550
2006	MN	27137	Copper	455.15
2006	MS	28001	Oil	99179.47
2006	MS	28017	Oil & Gas	908
2006	MS	28017	Gas	46787.7
2006	MS	28023	Oil	51.37
2006	MS	28031	Gas	244.48
2006	MS	28031	Oil	2019.56
2006	MS	28031	Oil & Gas	-0.09
2006	MS	28035	Gas	-47.07
2006	MS	28035	Gas	158875.17
2006	MS	28035	Oil	31005.15
2006	MS	28035	Oil	419.1
2006	MS	28037	Oil & Gas	-8556.79
2006	MS	28037	Oil	631570.37
2006	MS	28045	Oil	119.74
2006	MS	28061	Gas	12313.54
2006	MS	28061	Oil	75.42
2006	MS	28065	Gas	10977.22
2006	MS	28065	Oil	12.37
2006	MS	28065	Oil	1419.68
2006	MS	28067	Oil & Gas	-578
2006	MS	28067	Gas	10131.93
2006	MS	28067	Oil	9482.53
2006	MS	28073	Oil	27082.89
2006	MS	28077	Gas	792.43
2006	MS	28077	Oil	105.92
2006	MS	28087	Gas	92453.72
2006	MS	28087	Oil	3622.95
2006	MS	28089	Oil & Gas	461
2006	MS	28095	Gas	2243.44
2006	MS	28109	Gas	-24075.97
2006	MS	28109	Oil	23719.03
2006	MS	28111	Oil & Gas	122
2006	MS	28111	Gas	6.12
2006	MS	28111	Oil	703444.38
2006	MS	28123	Oil	76396.56
2006	MS	28131	Gas	109574.22
2006	MS	28131	Oil & Gas	-143.72
2006	MS	28153	Oil	362387.58
2006	MS	28157	Gas	4857.29
2006	MS	28157	Oil	37051.74
2006	MO	29055	Solids	-83.19
2006	MO	29065	Solids	2720.96
2006	MO	29093	Solids	-15878.37
2006	MO	29179	Solids	2720.97
2006	MO	29221	Solids	-128.71
2006	MT	30001	Phosphate	12681
2006	MT	30003	Oil & Gas	17924
2006	MT	30003	Gas	2730708.37
2006	MT	30003	Solids	-10.14
2006	MT	30005	Oil & Gas	43786.17
2006	MT	30005	Oil & Gas	34800.94
2006	MT	30005	Gas	409.98
2006	MT	30005	Gas	187103.55
2006	MT	30005	Gas	2071278.87
2006	MT	30005	Oil	216197.81
2006	MT	30009	Oil & Gas	45330.42
2006	MT	30009	Oil & Gas	63241.83
2006	MT	30009	Gas	178732.56
2006	MT	30009	Gas	12742.09
2006	MT	30009	Gas	102181.06
2006	MT	30009	Oil	1553049.27
2006	MT	30009	Other	2321.49
2006	MT	30011	Oil & Gas	32727
2006	MT	30011	Gas	3633.51
2006	MT	30011	Oil	3229.66
2006	MT	30015	Oil & Gas	15972.08
2006	MT	30015	Oil & Gas	-9871.51
2006	MT	30015	Gas	177.4
2006	MT	30015	Gas	203452.63
2006	MT	30017	Gas	18972.83
2006	MT	30021	Oil & Gas	500
2006	MT	30021	Gas	747.96
2006	MT	30021	Gas	431.93
2006	MT	30021	Oil	2335438.44
2006	MT	30025	Oil & Gas	132870.56
2006	MT	30025	Oil & Gas	211319.43
2006	MT	30025	Gas	158956.77
2006	MT	30025	Gas	113237.71
2006	MT	30025	Gas	4244138.4
2006	MT	30025	Oil	970.18
2006	MT	30025	Oil	12401504.62
2006	MT	30025	Oil & Gas	-141.85
2006	MT	30027	Oil & Gas	4905
2006	MT	30027	Oil & Gas	-4666
2006	MT	30027	Gas	98304.45
2006	MT	30033	Oil	7985.89
2006	MT	30035	Oil & Gas	681.98
2006	MT	30035	Gas	1080.22
2006	MT	30035	Gas	4697.85
2006	MT	30035	Gas	13878.48
2006	MT	30035	Oil	20387.93
2006	MT	30041	Oil & Gas	1489
2006	MT	30041	Oil & Gas	-19612
2006	MT	30041	Gas	226.1
2006	MT	30041	Gas	473.49
2006	MT	30041	Gas	371029.42
2006	MT	30051	Oil & Gas	4063.38
2006	MT	30051	Gas	119391.32
2006	MT	30051	Oil	26618.19
2006	MT	30065	Oil & Gas	243
2006	MT	30065	Oil	23326.48
2006	MT	30069	Oil	8362.09
2006	MT	30071	Oil	-2.5
2006	MT	30071	Oil & Gas	6589.84
2006	MT	30071	Oil & Gas	36525
2006	MT	30071	Gas	7389566.29
2006	MT	30073	Oil & Gas	4007.49
2006	MT	30073	Oil & Gas	11.53
2006	MT	30073	Gas	4082.3
2006	MT	30075	Oil & Gas	1072
2006	MT	30075	Gas	6419.02
2006	MT	30075	Oil	280790.49
2006	MT	30079	Gas	9620.14
2006	MT	30079	Gas	5312.54
2006	MT	30079	Oil	641932.55
2006	MT	30083	Oil & Gas	960
2006	MT	30083	Oil & Gas	1150
2006	MT	30083	Gas	2838.63
2006	MT	30083	Gas	56752.93
2006	MT	30083	Gas	119777.79
2006	MT	30083	Oil	126841.06
2006	MT	30083	Oil	18.46
2006	MT	30083	Oil	1858824.95
2006	MT	30085	Oil & Gas	4
2006	MT	30085	Oil & Gas	58.65
2006	MT	30085	Gas	274.08
2006	MT	30085	Gas	335.02
2006	MT	30085	Gas	5688.88
2006	MT	30085	Oil	26.41
2006	MT	30085	Oil	112271.15
2006	MT	30087	Oil & Gas	16080
2006	MT	30087	Oil	1501.47
2006	MT	30087	Oil	105565.17
2006	MT	30087	Solids	-0.06
2006	MT	30091	Oil & Gas	80
2006	MT	30091	Gas	2.43
2006	MT	30091	Gas	3.12
2006	MT	30091	Gas	7226.22
2006	MT	30091	Oil	0.44
2006	MT	30091	Oil	234976.41
2006	MT	30091	Oil & Gas	-0.07
2006	MT	30095	Oil	293.39
2006	MT	30099	Oil & Gas	281
2006	MT	30101	Oil & Gas	9378.47
2006	MT	30101	Oil & Gas	1.97
2006	MT	30101	Gas	152920.51
2006	MT	30101	Oil	196272
2006	MT	30101	Oil & Gas	-99.42
2006	MT	30105	Oil & Gas	2215.19
2006	MT	30105	Oil & Gas	1075
2006	MT	30105	Gas	306272.86
2006	MT	30107	Oil & Gas	240
2006	MT	30109	Oil & Gas	15
2006	MT	30109	Gas	70372.89
2006	MT	30109	Gas	38307.18
2006	MT	30109	Gas	80815.85
2006	MT	30109	Oil	2360404.29
2006	MT	30109	Oil & Gas	-0.01
2006	MT	30111	Oil & Gas	40
2006	MT	30111	Oil	4585.18
2006	NE	31033	Oil & Gas	22166.9
2006	NE	31033	Oil	233614.36
2006	NE	31049	Oil	-6
2006	NE	31049	Oil & Gas	230.5
2006	NE	31057	Oil	2494.4
2006	NE	31087	Oil	40894.06
2006	NE	31105	Oil	3506.38
2006	NE	31145	Oil	430.49
2006	NV	32001	Geothermal	65.9
2006	NV	32001	Geothermal	4248
2006	NV	32001	Geothermal	2296151.89
2006	NV	32003	Solids	2.4
2006	NV	32009	Geothermal	4754
2006	NV	32011	Geothermal	8611.03
2006	NV	32011	Oil	276873.36
2006	NV	32015	Geothermal	-1025860.69
2006	NV	32023	Geothermal	5120
2006	NV	32023	Oil & Gas	7201.49
2006	NV	32023	Oil & Gas	-3284.2
2006	NV	32023	Oil	2455447.74
2006	NV	32031	Geothermal	1908.67
2006	NV	32031	Geothermal	12039.31
2006	NM	35005	Oil & Gas	54559.34
2006	NM	35005	Oil & Gas	4706
2006	NM	35005	Gas	432.42
2006	NM	35005	Gas	15884.18
2006	NM	35005	Gas	8942555.17
2006	NM	35005	Oil	4210.75
2006	NM	35005	Oil	946253.03
2006	NM	35005	Oil & Gas	-30.08
2006	NM	35007	Oil & Gas	80.77
2006	NM	35007	Gas	4779.21
2006	NM	35015	Oil	-320
2006	NM	35015	Oil & Gas	295309.54
2006	NM	35015	Potassium	30975.65
2006	NM	35015	Sodium	5280
2006	NM	35015	Gas	2422.17
2006	NM	35015	Oil & Gas	-742693.07
2006	NM	35015	Gas	3150.08
2006	NM	35015	Gas	9305278.51
2006	NM	35015	Gas	36865370.8
2006	NM	35015	Gas	88478752.02
2006	NM	35015	Oil	14735532.9
2006	NM	35015	Oil	129239.38
2006	NM	35015	Oil	88489782.68
2006	NM	35015	Oil & Gas	-162.81
2006	NM	35015	Potassium	277.14
2006	NM	35015	Potassium	1001.67
2006	NM	35015	Potassium	1524.46
2006	NM	35015	Potassium	114.87
2006	NM	35015	Solids	-329150.35
2006	NM	35021	Oil & Gas	30026.06
2006	NM	35021	Oil & Gas	7019.65
2006	NM	35021	Gas	804.88
2006	NM	35021	Gas	113898.99
2006	NM	35021	Other	403926.45
2006	NM	35023	Geothermal	-7956.86
2006	NM	35025	Oil	-0.01
2006	NM	35025	Oil & Gas	56174.61
2006	NM	35025	Potassium	7597.35
2006	NM	35025	Oil & Gas	-220677.34
2006	NM	35025	Gas	4738789.87
2006	NM	35025	Gas	7147619.67
2006	NM	35025	Gas	42167792.75
2006	NM	35025	Oil	3280765.55
2006	NM	35025	Oil	11276.71
2006	NM	35025	Oil	54628214.26
2006	NM	35025	Oil & Gas	-17937.45
2006	NM	35031	Oil & Gas	9038
2006	NM	35031	Oil & Gas	4100
2006	NM	35031	Gas	4434.47
2006	NM	35035	Oil & Gas	3094
2006	NM	35037	Other	45183.79
2006	NM	35039	Oil & Gas	24284.2
2006	NM	35039	Gas	275571.89
2006	NM	35039	Oil	-7.34
2006	NM	35039	Oil & Gas	3092264.97
2006	NM	35039	Gas	68775685.3
2006	NM	35039	Gas	39231871.42
2006	NM	35039	Gas	92993201.32
2006	NM	35039	Gas	34193048.99
2006	NM	35039	Oil	3474563.93
2006	NM	35039	Oil	-1163.91
2006	NM	35039	Oil	2096310.33
2006	NM	35039	Oil	2.59
2006	NM	35039	Oil & Gas	-1.48
2006	NM	35041	Oil	-200
2006	NM	35041	Oil & Gas	14033.44
2006	NM	35041	Oil & Gas	-3700
2006	NM	35041	Gas	11925.01
2006	NM	35041	Gas	177260.95
2006	NM	35041	Gas	914311.41
2006	NM	35041	Oil	190712.03
2006	NM	35041	Oil	810881.52
2006	NM	35041	Oil & Gas	-1.3
2006	NM	35043	Oil & Gas	18400.97
2006	NM	35043	Oil & Gas	137614.79
2006	NM	35043	Gas	121582.46
2006	NM	35043	Gas	87128.95
2006	NM	35043	Gas	165347.64
2006	NM	35043	Oil	226944.84
2006	NM	35045	Oil & Gas	47019.05
2006	NM	35045	Gas	211887.05
2006	NM	35045	Oil & Gas	2337777.07
2006	NM	35045	Gas	121603938.31
2006	NM	35045	Gas	55438225.29
2006	NM	35045	Gas	107007787.85
2006	NM	35045	Gas	70947254.04
2006	NM	35045	Oil	4049646.28
2006	NM	35045	Oil	-76.07
2006	NM	35045	Oil	1622830.13
2006	NM	35045	Oil & Gas	-19.67
2006	NM	35045	Solids	-1136074.95
2006	NM	35059	Oil & Gas	94.41
2006	NM	35059	Other	212194.53
2006	NY	36013	Gas	7160.43
2006	NY	36099	Gas	5603.91
2006	NY	36101	Gas	600.7
2006	ND	38007	Oil & Gas	6254
2006	ND	38007	Oil & Gas	106003.98
2006	ND	38007	Gas	62871.64
2006	ND	38007	Gas	64388.24
2006	ND	38007	Gas	1197348.13
2006	ND	38007	Oil	19696.29
2006	ND	38007	Oil	763.21
2006	ND	38007	Oil	14756985.88
2006	ND	38009	Oil	347788.45
2006	ND	38011	Oil & Gas	587348.66
2006	ND	38011	Gas	138492.59
2006	ND	38011	Gas	87972.02
2006	ND	38011	Gas	2295661.87
2006	ND	38011	Oil	5265.45
2006	ND	38011	Oil	7230.84
2006	ND	38011	Oil	15156104.29
2006	ND	38013	Gas	3166.77
2006	ND	38013	Gas	6769.69
2006	ND	38013	Oil	19075.04
2006	ND	38023	Oil & Gas	15
2006	ND	38023	Gas	0.66
2006	ND	38023	Oil	17.1
2006	ND	38025	Gas	6263.12
2006	ND	38025	Gas	6397.51
2006	ND	38025	Gas	29470.99
2006	ND	38025	Oil	575018.92
2006	ND	38033	Oil & Gas	93850
2006	ND	38033	Gas	12772.11
2006	ND	38033	Gas	249284.65
2006	ND	38033	Oil	45.63
2006	ND	38033	Oil	2340320.9
2006	ND	38053	Oil & Gas	768.4
2006	ND	38053	Oil & Gas	-15363.28
2006	ND	38053	Gas	252850.69
2006	ND	38053	Gas	639873.54
2006	ND	38053	Gas	732564.24
2006	ND	38053	Oil	39966.1
2006	ND	38053	Oil	17133.3
2006	ND	38053	Oil	8974706.32
2006	ND	38053	Other	1894.39
2006	ND	38053	Other	53.91
2006	ND	38075	Oil	137115.73
2006	ND	38087	Oil & Gas	-5135.4
2006	ND	38087	Gas	2737
2006	ND	38087	Oil	1016.34
2006	ND	38087	Oil	541869.76
2006	ND	38089	Oil & Gas	-1560.14
2006	ND	38089	Gas	79393.26
2006	ND	38089	Oil	899704.52
2006	ND	38105	Oil & Gas	506.61
2006	ND	38105	Gas	17820.05
2006	ND	38105	Gas	43879.98
2006	ND	38105	Gas	3734.26
2006	ND	38105	Oil	12.18
2006	ND	38105	Oil	111257.56
2006	ND	38105	Other	37.66
2006	OH	39009	Gas	18449.01
2006	OH	39009	Oil	6110.72
2006	OH	39073	Gas	1767.55
2006	OH	39073	Oil	31295
2006	OH	39087	Gas	6177.74
2006	OH	39087	Gas	10653.94
2006	OH	39099	Oil & Gas	4082.49
2006	OH	39099	Gas	79412.05
2006	OH	39099	Oil	28596.31
2006	OH	39111	Gas	28501.53
2006	OH	39111	Oil	15441.28
2006	OH	39119	Gas	5044.28
2006	OH	39119	Oil	277.56
2006	OH	39127	Gas	4233.47
2006	OH	39127	Oil	20247.86
2006	OH	39133	Oil & Gas	16244.42
2006	OH	39133	Gas	208691.15
2006	OH	39133	Oil	57115.44
2006	OH	39151	Oil & Gas	2673.09
2006	OH	39151	Gas	29373.17
2006	OH	39151	Oil	2306.98
2006	OH	39155	Gas	128358.67
2006	OH	39155	Oil	2921.1
2006	OH	39167	Oil & Gas	50.62
2006	OH	39167	Oil & Gas	1750
2006	OH	39167	Gas	75468.39
2006	OH	39167	Oil	26792.23
2006	OK	40003	Oil & Gas	-100
2006	OK	40003	Gas	118927.45
2006	OK	40003	Oil	7177.01
2006	OK	40003	Oil	7878.03
2006	OK	40007	Oil & Gas	24
2006	OK	40007	Oil & Gas	279.58
2006	OK	40007	Gas	9448.94
2006	OK	40007	Gas	11779.5
2006	OK	40007	Gas	112788.73
2006	OK	40007	Oil	4686.65
2006	OK	40007	Oil	26634.21
2006	OK	40009	Oil	-67.5
2006	OK	40009	Oil & Gas	1076.05
2006	OK	40009	Oil & Gas	10737.55
2006	OK	40009	Gas	8050.05
2006	OK	40009	Gas	36540.96
2006	OK	40009	Gas	1111561.68
2006	OK	40009	Oil	5303.05
2006	OK	40009	Oil	4214.2
2006	OK	40011	Oil & Gas	-12.18
2006	OK	40011	Oil & Gas	-5268.56
2006	OK	40011	Gas	4832.33
2006	OK	40011	Gas	290331.1
2006	OK	40011	Oil	11960.21
2006	OK	40011	Oil	21441.71
2006	OK	40017	Oil & Gas	8784
2006	OK	40017	Gas	1814.05
2006	OK	40017	Gas	3810.75
2006	OK	40017	Gas	118709.6
2006	OK	40017	Oil	5780.92
2006	OK	40017	Oil	13659.59
2006	OK	40025	Gas	159.91
2006	OK	40029	Gas	58938.53
2006	OK	40031	Oil	9032.81
2006	OK	40037	Oil	315.41
2006	OK	40039	Oil & Gas	70
2006	OK	40039	Oil & Gas	-4893.23
2006	OK	40039	Gas	6420.28
2006	OK	40039	Gas	22920.1
2006	OK	40039	Gas	332903.73
2006	OK	40039	Oil	12315.49
2006	OK	40039	Oil	8637.37
2006	OK	40043	Oil & Gas	484.57
2006	OK	40043	Oil & Gas	4389.3
2006	OK	40043	Gas	50552.72
2006	OK	40043	Gas	44653.65
2006	OK	40043	Gas	542133.03
2006	OK	40043	Oil	14071.12
2006	OK	40043	Oil	116132.02
2006	OK	40043	Oil & Gas	-0.01
2006	OK	40045	Oil & Gas	437.75
2006	OK	40045	Oil & Gas	7741.8
2006	OK	40045	Gas	345.29
2006	OK	40045	Gas	8902.4
2006	OK	40045	Gas	248714.06
2006	OK	40045	Oil	33578.78
2006	OK	40045	Oil	31077.23
2006	OK	40045	Oil & Gas	-6.09
2006	OK	40047	Oil & Gas	-4300
2006	OK	40047	Gas	60
2006	OK	40047	Gas	135.59
2006	OK	40047	Gas	57208.12
2006	OK	40047	Oil	5042.65
2006	OK	40047	Oil	106.24
2006	OK	40049	Oil & Gas	320
2006	OK	40049	Gas	7447.69
2006	OK	40049	Oil	20412.98
2006	OK	40051	Oil & Gas	-558.34
2006	OK	40051	Gas	942.35
2006	OK	40051	Gas	27315.67
2006	OK	40051	Oil	1360.93
2006	OK	40051	Oil	1741.38
2006	OK	40055	Gas	5931.14
2006	OK	40055	Oil	117.32
2006	OK	40059	Oil & Gas	-96.68
2006	OK	40059	Gas	67412.07
2006	OK	40059	Oil	408.77
2006	OK	40059	Oil	549.37
2006	OK	40061	Oil & Gas	130.5
2006	OK	40061	Oil & Gas	1291.61
2006	OK	40061	Gas	6646.24
2006	OK	40061	Gas	279004.73
2006	OK	40063	Oil & Gas	-51.5
2006	OK	40063	Gas	689.3
2006	OK	40073	Gas	26.03
2006	OK	40073	Gas	56.24
2006	OK	40073	Gas	67628.81
2006	OK	40073	Oil	4033.65
2006	OK	40073	Oil	3027.41
2006	OK	40077	Oil & Gas	-80.22
2006	OK	40077	Oil & Gas	-3306.64
2006	OK	40077	Gas	227518.4
2006	OK	40079	Coal	0
2006	OK	40079	Oil & Gas	115.02
2006	OK	40079	Oil & Gas	78.91
2006	OK	40079	Gas	46925.77
2006	OK	40079	Solids	-0.01
2006	OK	40081	Gas	162.49
2006	OK	40081	Gas	823.01
2006	OK	40081	Oil	7146.74
2006	OK	40083	Gas	541.14
2006	OK	40083	Oil	87.83
2006	OK	40087	Oil	81.93
2006	OK	40091	Gas	1922.87
2006	OK	40093	Oil & Gas	15297.53
2006	OK	40093	Oil & Gas	-228
2006	OK	40093	Gas	17707.03
2006	OK	40093	Gas	101395.65
2006	OK	40093	Gas	898661.06
2006	OK	40093	Oil	21349.92
2006	OK	40093	Oil	66.88
2006	OK	40093	Oil	230783.45
2006	OK	40109	Gas	989.66
2006	OK	40109	Oil	42.15
2006	OK	40119	Gas	3110.51
2006	OK	40119	Gas	6474.27
2006	OK	40119	Oil	1820.97
2006	OK	40121	Oil	-60
2006	OK	40121	Oil & Gas	-842.36
2006	OK	40121	Oil & Gas	-26456.99
2006	OK	40121	Gas	860193.44
2006	OK	40121	Oil	-2.14
2006	OK	40129	Oil & Gas	1588.1
2006	OK	40129	Oil	-0.01
2006	OK	40129	Oil & Gas	23989.47
2006	OK	40129	Gas	6113.21
2006	OK	40129	Gas	241793.54
2006	OK	40129	Gas	707121.11
2006	OK	40129	Gas	2802933.84
2006	OK	40129	Oil	86205.08
2006	OK	40129	Oil	85161.61
2006	OK	40129	Oil & Gas	-0.1
2006	OK	40135	Gas	26942.55
2006	OK	40135	Oil	-10922.35
2006	OK	40139	Oil & Gas	-79.25
2006	OK	40139	Oil & Gas	1019
2006	OK	40139	Gas	15228.48
2006	OK	40139	Gas	44918.1
2006	OK	40139	Gas	81292.49
2006	OK	40139	Oil	671.97
2006	OK	40139	Oil	757.34
2006	OK	40141	Oil	36526.11
2006	OK	40151	Oil & Gas	490
2006	OK	40151	Oil & Gas	98.31
2006	OK	40151	Gas	3275.18
2006	OK	40151	Gas	29455.23
2006	OK	40151	Gas	1022566.63
2006	OK	40151	Oil	9379.07
2006	OK	40151	Oil	121970.98
2006	OK	40153	Oil & Gas	-1844.75
2006	OK	40153	Gas	443444.9
2006	OK	40153	Oil	5431.67
2006	OK	40153	Oil	15485.76
2006	PA	42005	Oil & Gas	94.93
2006	PA	42005	Gas	15278.42
2006	PA	42009	Oil & Gas	11782.96
2006	PA	42063	Oil & Gas	2600.16
2006	PA	42063	Gas	17092.73
2006	PA	42063	Gas	6486.41
2006	PA	42065	Oil & Gas	15
2006	PA	42129	Oil & Gas	285.75
2006	PA	42129	Gas	28384.53
2006	SD	46043	Oil	3057.24
2006	SD	46047	Oil	125641.94
2006	SD	46063	Oil & Gas	-900
2006	SD	46063	Gas	130031.12
2006	SD	46063	Oil	1179822.48
2006	TX	48005	Oil & Gas	1500
2006	TX	48037	Oil	58257.05
2006	TX	48041	Gas	89.86
2006	TX	48041	Gas	754.04
2006	TX	48041	Oil	8753.03
2006	TX	48071	Oil	8579.31
2006	TX	48121	Oil & Gas	-1522
2006	TX	48121	Oil & Gas	48170
